"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1929","1930","1931","1932","1933","1934","1935","1936","1937","1938","1939","1940","1941","1942","1943","1944","1945","1946","1947","1948","1949","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015"
"34000","New Jersey","2","SA35","1000","...","Personal current transfer receipts (thousands of dollars)",39176,40270,78008,60387,62543,72754,84187,106173,65524,70565,83291,83074,84052,89718,76776,95864,200804,368188,323777,269045,317163,404446,337455,358656,401959,488475,545348,604899,717976,846560,854762,896042,1024069,1078550,1159197,1204893,1285495,1385254,1642438,1963954,2212497,2689256,3276771,3663237,4131429,4847487,6337577,6853192,7228808,7688683,8550210,9781457,10980385,12034753,12991979,13547479,14199274,14867496,15359553,16355079,17526799,19331290,22248686,25763848,26922275,27303279,29170442,30102256,30864914,31714878,33039275,35261621,39190314,42373188,42856533,43443173,45731189,49668144,52017954,58745574,65257717,70688578,71490852,70253007,70908450,73625935,76220712
"34000","New Jersey","2","SA35","2000","...","  Current transfer receipts of individuals from governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",248885,296405,374728,298697,323890,367704,463719,507254,553881,659161,795107,799705,841154,965381,1010404,1076867,1107116,1181017,1279149,1523725,1821409,2048620,2529029,3118851,3487489,3929781,4606514,6009257,6501834,6934418,7300715,8102491,9306019,10428926,11479241,12391081,12737293,13315223,13940186,14517393,15497956,16580217,18420574,21458776,24998468,26199991,26597715,28291181,29091192,29964478,30604523,31668480,33616865,37361868,40884037,41575429,42433437,44463616,48527005,50624291,57151544,63567040,68874644,69465366,68408812,69108536,71702586,74159090
"34000","New Jersey","2","SA35","2100","...","    Retirement and disability insurance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",35755,45412,61097,102136,119767,156941,185975,241402,278231,347988,391170,455504,491908,548261,614895,649759,682345,763497,826965,878212,1037141,1112861,1315857,1520138,1689742,2082093,2320548,2677434,3013723,3368952,3676737,4084171,4686455,5391384,5917630,6392523,6640585,6991356,7332181,7548612,8073773,8475844,9059935,9787517,10411663,10951869,11455570,11871781,12330259,12783100,13171005,13514226,14320340,15072401,15740881,16163686,16753583,17476938,18300049,19144184,19943310,21714190,22437811,23024273,24388414,25363858,26355194,27327456
"34000","New Jersey","2","SA35","2110","...","      Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",26111,31217,44196,83888,96416,129321,156700,210990,243487,309731,351114,411969,445517,498584,557653,589632,619275,697528,756793,800967,942498,1005041,1191811,1384073,1541403,1908257,2135629,2477847,2796739,3129116,3423849,3800866,4372006,5061407,5567406,6033600,6240621,6567158,6884869,7080095,7563875,7935445,8465219,9178644,9773931,10297640,10753053,11171617,11621494,12074577,12454748,12760115,13531120,14227129,14847483,15239724,15789948,16491134,17279008,18113910,18908494,20631281,21285542,21874550,23237588,24216357,25148795,26099950
"34000","New Jersey","2","SA35","2120","...","      Excluding Social Security benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",9644,14195,16901,18248,23351,27620,29275,30412,34744,38257,40056,43535,46391,49677,57242,60127,63070,65969,70172,77245,94643,107820,124046,136065,148339,173836,184919,199587,216984,239836,252888,283305,314449,329977,350224,358923,399964,424198,447312,468517,509898,540399,594716,608873,637732,654229,702517,700164,708765,708523,716257,754111,789220,845272,893398,923962,963635,985804,1021041,1030274,1034816,1082909,1152269,1149723,1150826,1147501,1206399,1227506
"34000","New Jersey","2","SA35","2121","...","        Railroad retirement and disability benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",7777,8773,9462,9841,13777,14620,16204,17083,18740,20632,22279,25221,27752,29103,29396,30420,31532,32425,33834,36994,41237,42793,47476,53183,56813,66952,72000,83248,89741,94517,98532,105194,116083,127258,137391,142678,140049,141227,144159,141765,145141,146098,148725,153235,156022,155923,156141,155317,154439,154661,153652,151025,150630,151427,154287,153531,152492,152641,156735,160564,163999,172893,172517,175659,183241,188607,196396,202611
"34000","New Jersey","2","SA35","2122","...","        Workers' compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1798,1883,2327,2999,3495,3897,3987,4242,4627,5025,5705,6034,6223,6395,6656,7141,7446,7770,8749,10175,10962,12182,13507,14264,18050,20743,24252,27405,33291,35687,37624,45554,51824,60698,61846,65667,67638,74060,78675,85555,100691,114944,136990,150892,171516,184342,224904,207481,203358,206038,211238,219365,232319,262189,281792,286557,316388,327082,342910,352711,362487,377694,414886,410632,399927,398411,401262,397345
"34000","New Jersey","2","SA35","2123","...","        Other government retirement and disability insurance benefits 1/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",69,3539,5112,5408,6079,9103,9084,9087,11377,12600,12072,12280,12416,14179,21190,22566,24092,25774,27589,30076,42444,52845,63063,68618,73476,86141,88667,88934,93952,109632,116732,132557,146542,142021,150987,150578,192277,208911,224478,241197,264066,279357,309001,304746,310194,313964,321472,337366,350968,347824,351367,383721,406271,431656,457319,483874,494755,506081,521396,516999,508330,532322,564866,563432,567658,560483,608741,627550
"34000","New Jersey","2","SA35","2200","...","    Medical benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3263,3888,4591,5452,6253,6854,9496,12634,12690,14181,18221,22203,26643,30297,72135,199535,269786,310482,389886,483932,580727,658525,802338,980791,1153326,1314624,1473745,1744324,2001043,2385562,2787235,3189082,3545144,3755625,4137368,4565994,4898813,5375800,6147837,7675832,9318359,10289782,10751515,11862303,12052491,12825901,13038303,13765725,14902247,17234113,18487728,18451371,18013793,20415879,23291292,23931239,25226285,26432510,27725127,28803848,28912474,29742640,32524288,33878962
"34000","New Jersey","2","SA35","2210","...","      Medicare benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",36401,169691,213667,240961,264472,288787,308306,365309,462186,572979,704757,823557,915050,1049031,1223664,1518993,1806574,2057791,2297481,2452231,2624033,2818891,2954657,3097879,3497167,3980980,4812238,5250710,5648076,6136117,6451909,7007918,7324305,7672360,8088031,9316988,9799418,9766571,10063264,10921273,12890705,14035031,14937630,15874385,16345566,16921515,17691515,18126209,18764785,19445306
"34000","New Jersey","2","SA35","2220","...","      Public assistance medical care benefits 2/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3263,3888,4591,5452,6253,6854,9496,12634,12690,14181,18221,22203,26643,30297,35734,27417,52639,65059,120021,188780,265830,286643,334202,401941,442717,485450,552907,688532,770057,858285,968480,1117348,1232747,1287354,1495814,1728635,1918253,2242560,2622731,3664311,4466650,4989045,5062357,5691845,5567242,5786740,5682169,6067324,6786826,7888237,8655966,8632853,7886071,9424343,10317394,9809394,10196220,10450100,11264063,11761274,11087802,11499780,13635438,14306967
"34000","New Jersey","2","SA35","2221","...","        Medicaid 3/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",116603,185208,262828,284884,334202,401941,430644,461315,516714,640286,712768,790220,891716,1026547,1128629,1172051,1369600,1592482,1769778,2090273,2442134,3457309,4259694,4773403,4804827,5447135,5326294,5567454,5431997,5771314,6422229,7247895,7892299,7840544,7112051,8689767,9351197,8975158,9472334,9594947,10318839,10984330,10424691,10916457,13369514,14058343
"34000","New Jersey","2","SA35","2222","...","        Other medical care benefits 4/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",3418,3572,3002,1759,0,0,12073,24135,36193,48246,57289,68065,76764,90801,104118,115303,126214,136153,148475,152287,180597,207002,206956,215642,257530,244710,240948,219286,250172,296010,364597,640342,763667,792309,774020,734576,966197,834236,723886,855153,945224,776944,663111,583323,265924,248624
"34000","New Jersey","2","SA35","2230","...","      Military medical insurance benefits 5/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",2427,3480,4462,5393,6365,6591,6573,5950,5871,5852,5617,5788,6761,7322,8284,12181,13943,14916,16040,17521,18468,25903,35361,27939,30541,39471,50027,41082,34341,33340,31243,31829,26041,27390,28888,32344,51947,64458,70263,83193,86814,92435,108025,115498,121059,133157,116651,124065,126689
"34000","New Jersey","2","SA35","2300","...","    Income maintenance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",22099,27120,29744,27182,28755,29845,35066,38011,40835,45611,50682,53565,60239,69940,71305,80444,88701,97328,107496,137152,167275,239006,324372,441459,444702,497499,606112,736127,830793,859469,867468,956403,1151620,1201906,1166989,1191825,1192544,1208791,1216086,1179072,1235844,1296457,1431352,1634414,1886559,2008795,2117898,2267357,2265759,2237938,2259977,2205815,2157954,2299864,2489398,2707895,2896339,3332012,3654313,4017995,4555400,5364343,6120123,6618901,6622617,6722301,6856070,6840924
"34000","New Jersey","2","SA35","2310","...","      Supplemental security income (SSI) benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",20930,18578,19244,19479,16462,17373,17628,18692,19545,22312,23581,28383,32254,40268,44553,48155,85494,105492,113143,117000,124889,136103,156398,179483,197727,215393,241043,256901,274097,286634,299987,318438,346505,391460,475575,540805,579449,606975,621942,636650,651873,667583,674347,702238,722978,732924,761240,764769,801548,845763,871678,956519,996946,1023992,1073457,1120655,1143991,1161581
"34000","New Jersey","2","SA35","2320","...","      Earned Income Tax Credit (EITC)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",34674,36013,32013,31302,57997,54634,50610,47436,43352,41624,49496,45591,84137,134881,139322,163895,235048,265082,334318,459235,549140,607860,636485,663480,672450,667534,710699,784424,807116,827896,857951,906767,965814,1011518,1202576,1225637,1266141,1329376,1451122,1455291
"34000","New Jersey","2","SA35","2330","...","      Supplemental Nutrition Assistance Program (SNAP)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",0,0,0,0,0,152,1380,4524,8820,23182,35001,43316,53827,98266,148989,162758,156033,158894,195201,234871,293253,275335,282043,261899,255832,234162,217734,223132,245127,307938,388259,441707,472073,488201,505326,500473,431265,369766,335055,292475,294673,314376,347505,397717,442233,460795,493389,565956,829228,1068688,1287333,1376317,1343746,1367565,1338874
"34000","New Jersey","2","SA35","2340","...","      Other income maintenance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",29752,34987,40995,50461,54843,63071,71073,78636,87799,113460,139170,201803,268936,366190,356833,395517,422352,481646,520218,550423,551672,593797,702354,674536,643317,646953,646250,654434,658331,629113,628588,598011,637587,690800,734229,730835,715930,695821,594204,562163,601853,539697,518682,635419,741345,843042,930266,1297114,1534019,1772076,2151952,2567078,2851913,3081939,2906702,2928524,2893392,2885178
"34000","New Jersey","2","SA35","2341","...","        Family assistance 6/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",15159,20079,27771,36262,41154,46743,53125,60011,66343,86545,107879,176910,240042,328861,317767,360963,368544,413172,445629,467923,481538,520246,562334,542465,506997,497083,495008,500126,507579,493078,489550,483323,503936,543734,570148,574178,550079,517197,393663,356124,405093,288758,249946,332592,369806,385923,390015,295101,130374,131662,380233,479003,770266,537565,430719,510525,464835,468098
"34000","New Jersey","2","SA35","2342","...","        Excluding family assistance 7/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",14593,14908,13224,14199,13689,16328,17948,18625,21456,26915,31291,24893,28894,37329,39066,34554,53808,68474,74589,82500,70134,73551,140020,132071,136320,149870,151242,154308,150752,136035,139038,114688,133651,147066,164081,156657,165851,178624,200541,206039,196760,250939,268736,302827,371539,457119,540251,1002013,1403645,1640414,1771719,2088075,2081647,2544374,2475983,2417999,2428557,2417080
"34000","New Jersey","2","SA35","2400","...","    Unemployment insurance compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",66108,101697,66447,44320,51743,60798,120092,98600,102932,127143,210553,144100,138775,181332,159482,168782,156901,128558,108360,122740,151799,169268,253952,395344,455108,348435,507875,1125902,1074990,944113,799522,788786,879892,812989,953988,921545,696681,687116,592004,550174,586243,719055,1027855,1596054,2558400,2066593,1361732,1279175,1460576,1152480,1090217,1109759,1144064,1575957,2866674,2680703,1975644,1772304,1732937,1887808,2855211,6868971,7625500,6270922,5269656,4078328,2241404,2000175
"34000","New Jersey","2","SA35","2410","...","      State unemployment insurance compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",47405,86801,63734,43692,51021,59415,116488,94624,100135,123019,202103,133878,131505,174591,154337,161953,150904,124182,105031,118633,145612,161519,241871,372400,429628,332186,487507,1086127,1026345,902410,696947,711857,772360,745782,926441,895793,686179,674267,580314,537417,577679,706210,1012355,1570983,2521929,2027671,1330069,1248202,1435363,1121884,1065169,1080760,1111399,1551942,2840947,2652072,1934687,1736711,1697609,1851558,2815997,6812811,7554976,6190335,5198758,4018036,2202450,1964786
"34000","New Jersey","2","SA35","2420","...","      Excluding state unemployment insurance compensation","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",18703,14896,2713,628,722,1383,3604,3976,2797,4124,8450,10222,7270,6741,5145,6829,5997,4376,3329,4107,6187,7749,12081,22944,25480,16249,20368,39775,48645,41703,102575,76929,107532,67207,27547,25752,10502,12849,11690,12757,8564,12845,15500,25071,36471,38922,31663,30973,25213,30596,25048,28999,32665,24015,25727,28631,40957,35593,35328,36250,39214,56160,70524,80587,70898,60292,38954,35389
"34000","New Jersey","2","SA35","2421","...","        Unemployment compensation for Federal civilian employees (UCFE)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",847,915,1426,2048,1567,1256,1206,1347,2051,1326,935,960,1237,1278,1341,2501,3738,5433,4987,6398,11734,10603,12226,9558,8226,9342,7549,5654,9943,4375,4083,4040,3146,2612,4744,4583,9893,13748,13331,9720,7727,10102,8048,7980,6397,8708,6921,10623,7570,6986,6205,5649,5532,7938,10713,19802,26688,19280,15491,8102,6579
"34000","New Jersey","2","SA35","2422","...","        Unemployment compensation for railroad employees","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1039,2561,1788,582,576,775,1757,1261,822,1714,4238,5407,3734,2795,1680,2217,1789,1325,1042,1281,1088,1575,1438,1946,1983,1492,791,2634,4910,2539,1744,1782,3379,3809,12766,7722,1288,2008,1848,2800,1240,1372,1382,1464,1348,1198,1048,1032,1700,1953,1713,1586,1583,2264,2281,2503,2112,2121,2221,2609,2641,3197,2596,2725,2733,2550,3351,3474
"34000","New Jersey","2","SA35","2423","...","        Unemployment compensation for veterans (UCX)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",17664,12335,925,"(L)",146,608,1847,1868,1060,984,2164,3248,2280,2740,2118,2561,2882,2116,1327,1589,3821,4833,8142,15740,17750,9732,11009,19792,21969,18903,14203,14182,13563,11406,4242,5530,3616,3521,3249,2498,1984,2234,2725,4012,15863,16060,9400,7285,7207,6795,6144,6404,5909,5409,7755,10176,12231,15226,17159,13710,13499,30413,37784,44969,38616,28161,18421,16669
"34000","New Jersey","2","SA35","2424","...","        Other unemployment compensation 8/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",0,0,1520,314,"(L)",2170,5615,11163,8035,77070,52739,81248,44443,4885,2557,1223,3237,2553,4313,2728,4495,6810,9702,5512,8333,11495,14929,6204,13800,9211,14612,16465,9421,5068,8382,19628,12041,10299,14399,15136,11837,10342,6205,10269,14090,9080,8667
"34000","New Jersey","2","SA35","2500","...","    Veterans' benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",123194,120382,215640,123290,118557,113828,115288,122168,124282,130233,132012,132177,135048,147982,141022,148344,143973,150238,148579,167963,173400,193410,215197,237974,260775,275854,297970,345060,341162,333334,338908,349240,364565,390761,410817,430076,428901,437627,431863,408705,410721,400394,415097,430932,429836,453534,437740,443975,455044,464041,474288,479706,488510,508168,556910,579678,618136,636036,666038,701281,748972,846440,936560,991176,1061684,1178790,1214972,1284029
"34000","New Jersey","2","SA35","2510","...","      Veterans' pension and disability benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",71476,64273,63300,62405,78797,79207,84192,90130,90720,94392,98331,100714,104670,109907,112317,116575,118952,124838,120501,131520,134944,149094,158748,169795,179833,180632,194291,209554,222859,238935,249573,270074,286421,311118,337224,360728,357519,361433,356412,332846,335651,336873,342577,347284,347466,355212,356853,361524,368654,379905,392437,399266,412145,428866,470570,493693,527810,536714,565904,602611,644376,716544,743379,772483,854054,942780,985455,1049042
"34000","New Jersey","2","SA35","2520","...","      Veterans' readjustment benefits 9/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",32490,38597,35392,21425,8623,5245,7002,10240,12459,12941,11810,9479,6455,4248,2619,1642,1157,688,1643,6782,10822,15654,25672,36689,48278,60865,68142,99112,80005,54376,48845,40354,32504,27708,20166,19653,17751,11759,8634,6598,4717,3851,3087,5708,8142,9967,10289,12612,13877,14793,14483,15921,15879,19409,25332,26066,31809,43733,46266,46515,52490,82998,147663,171944,165596,193689,189335,197556
"34000","New Jersey","2","SA35","2530","...","      Veterans' life insurance benefits","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",11645,14522,107475,33510,26683,24649,23260,20941,20684,22353,21680,21810,23691,33524,25731,29784,23410,24264,25979,29081,27249,28418,30632,31299,32181,33485,34797,36058,38019,39648,40199,38546,45406,51670,53176,49444,53435,64194,66409,69010,69987,59429,69192,77715,73890,88046,70312,69574,72295,69166,67191,64252,60160,59557,60633,59640,58244,54835,52636,50845,50584,45287,43378,43984,39127,39196,36990,34205
"34000","New Jersey","2","SA35","2540","...","      Other assistance to veterans 10/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",7583,2990,9473,5950,4454,4727,834,857,419,547,191,174,232,303,355,343,454,448,456,580,385,244,145,191,483,872,740,336,279,375,291,266,234,265,251,251,196,241,408,251,366,241,241,225,338,309,286,265,218,177,177,267,326,336,375,279,273,754,1232,1310,1522,1611,2140,2765,2907,3125,3192,3226
"34000","New Jersey","2","SA35","2600","...","    Education and training assistance 11/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",1729,1794,1800,1769,1805,2404,2707,1621,1348,1332,1194,1725,2494,3685,5479,7335,8553,11099,15614,18123,22008,23593,29765,40004,56435,67375,71671,89415,87760,113388,143309,177823,220195,243907,239817,262965,228690,227920,224489,257500,287394,306514,326685,320133,380529,420015,460473,549749,515355,488596,557441,579733,585641,635952,693040,706279,754480,798546,853961,902724,1073015,1347575,1512395,1515659,1553710,1574054,1631587,1645172
"34000","New Jersey","2","SA35","2700","...","    Other transfer receipts of individuals from governments 12/","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54528,80,538,1026,1744,2249,2417,2765,3065,4748,6788,6195,7336,5168,6153,11813,13894,13122,9403,12787,16841,11708,12422,13292,13516,18109,35413,49406,285817,1421462,31901,28415,39060,2749351,993011,2517128,2240587,600257,448565,879071,1182372
"34000","New Jersey","2","SA35","3000","...","  Current transfer receipts of nonprofit institutions","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",14735,15412,17598,17217,17629,20001,13344,14972,14201,14744,16312,20091,20139,22694,27490,31139,36931,42955,52256,59774,69792,83460,84941,93334,101843,105333,118829,135263,174543,183679,242289,252011,271003,270672,250151,274777,308799,316138,361019,357438,359787,372102,366210,390691,433253,484348,517479,534977,554025,565600,588238,672416,692508,769806,776000,820978,856367,999288,945990,920135,898164,955686,1069064,1031024,1098846,1110369,1139481,1131927
"34000","New Jersey","2","SA35","3100","...","    Receipts from the Federal government","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",8263,9392,10776,8067,7047,6564,3103,2028,2280,2756,4729,5559,5203,6347,8268,9766,13027,17583,24063,31719,35876,43569,53857,59295,62202,56688,61417,58923,74562,68641,83402,92234,105624,107277,84715,88129,111028,98462,118077,119273,121523,129901,123912,143989,153693,177938,180228,183230,192426,181436,187872,203095,218737,250353,275871,309800,326866,324102,319939,316834,339485,365904,384474,400099,427654,427243,429241,405723
"34000","New Jersey","2","SA35","3200","...","    Receipts from state and local governments","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)","(NA)",679,679,679,679,679,970,2036,2009,782,626,579,581,611,823,826,834,839,842,844,845,1196,2615,2900,3527,4182,7765,15984,35210,49923,54986,89557,84355,88476,81892,71831,70330,67961,74900,77889,79855,83296,88413,93941,98991,109239,112812,120091,125535,124155,130867,139081,146905,154177,177553,191355,188682,185739,186929,194740,190853,200369,215016,217788,209938,206119,211628,214719,217013
